,date,weather,type,AM peak_hour,AM north_bikes_vol,AM north_peds_vol,AM north_veh_vol,PM peak_hour,PM north_bikes_vol,PM north_peds_vol,PM north_veh_vol,INTERSECTION,Sub_URL
2310,1999-07-29,RAIN,Signalized,07:55 - 08:55,0,185,501,15:50 - 16:50,6,270,1099,MAIN ST AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0190650.htm
2311,1997-07-23,CLEAR,Signalized,07:40 - 08:40,3,226,613,16:25 - 17:25,26,259,1364,MAIN ST AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0190650.htm
2312,1995-06-09,CLEAR,Signalized,07:45 - 08:45,5,185,598,16:20 - 17:20,27,244,1250,MAIN ST AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0190650.htm
2313,2006-10-05,CLEAR,Signalized,07:55 - 08:55,3,67,726,16:15 - 17:15,5,75,1313,MAIN ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0190670.htm
2314,2004-06-11,RAIN,Signalized,10:25 - 11:25,7,43,688,13:25 - 14:25,3,64,781,MAIN ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0190670.htm
2315,2002-05-30,CLEAR,Signalized,07:55 - 08:55,8,33,670,16:20 - 17:20,24,69,1268,MAIN ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0190670.htm
2316,2000-08-15,CLEAR,Signalized,07:50 - 08:50,0,16,559,16:25 - 17:25,15,24,1250,MAIN ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0190670.htm
2317,1998-07-10,CLEAR,Signalized,07:40 - 08:40,2,27,596,16:25 - 17:25,31,49,1294,MAIN ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0190670.htm
2318,1996-08-14,CLEAR,Signalized,07:40 - 08:40,3,40,506,16:25 - 17:25,34,45,1314,MAIN ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0190670.htm
2319,2009-04-07,CLEAR,Signalized,07:55 - 08:55,7,74,757,16:35 - 17:35,24,104,1241,MAIN ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0190710.htm
2320,2007-05-23,CLEAR,Signalized,07:50 - 08:50,4,60,912,15:40 - 16:40,16,80,1311,MAIN ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0190710.htm
2321,2004-06-03,CLEAR,Signalized,10:20 - 11:20,6,74,774,13:15 - 14:15,15,95,979,MAIN ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0190710.htm
2322,2002-05-29,CLOUDY,Signalized,07:55 - 08:55,0,0,,,,,,MAIN ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0190710.htm
2323,2000-05-23,CLOUDY,Signalized,07:55 - 08:55,6,85,688,15:40 - 16:40,12,115,1254,MAIN ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0190710.htm
2324,1996-06-14,CLEAR,Signalized,07:55 - 08:55,7,71,705,15:35 - 16:35,16,119,1250,MAIN ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0190710.htm
2325,1996-06-25,CLEAR,Non-Signalized,07:55 - 08:55,4,2,768,15:30 - 16:30,11,4,1188,MAIN ST AND E 37TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0190739.htm
2326,2011-03-02,CLOUDY,Signalized,07:55 - 08:55,2,36,697,16:35 - 17:35,1,48,920,MAIN ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0190810.htm
2327,2007-05-14,CLEAR,Signalized,07:40 - 08:40,7,24,810,15:40 - 16:40,2,44,1177,MAIN ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0190810.htm
2328,2004-06-01,CLOUDY,Signalized,07:55 - 08:55,5,33,720,15:30 - 16:30,3,44,903,MAIN ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0190810.htm
2329,2002-05-17,CLEAR,Signalized,07:50 - 08:50,3,24,754,15:35 - 16:35,5,44,965,MAIN ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0190810.htm
2330,2003-08-07,CLEAR,Signalized,07:45 - 08:45,1,83,80,16:15 - 17:15,18,230,249,GORE AV AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0192590.htm
2331,2000-05-17,CLOUDY,Signalized,07:40 - 08:40,2,67,43,16:25 - 17:25,7,133,185,GORE AV AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0192590.htm
2332,1998-07-28,CLEAR,Signalized,07:55 - 08:55,2,126,58,16:00 - 17:00,10,133,183,GORE AV AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0192590.htm
2333,1996-10-08,CLEAR,Signalized,07:50 - 08:50,0,138,71,16:20 - 17:20,4,267,163,GORE AV AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0192590.htm
2334,2004-05-26,RAIN,Signalized,07:55 - 08:55,1,101,232,16:20 - 17:20,25,166,293,GORE AV AND KEEFER ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0192594.htm
2335,2002-12-05,clear,Signalized,07:55 - 08:55,1,81,218,16:20 - 17:20,7,181,372,GORE AV AND KEEFER ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0192594.htm
2336,2000-06-09,CLOUDY,Signalized,07:55 - 08:55,1,141,149,16:25 - 17:25,8,212,384,GORE AV AND KEEFER ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0192594.htm
2337,1997-06-10,CLEAR,Signalized,07:55 - 08:55,2,125,198,15:55 - 16:55,8,159,249,GORE AV AND KEEFER ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0192594.htm
2338,1995-06-13,CLOUDY,Signalized,07:55 - 08:55,3,164,250,16:00 - 17:00,7,276,440,GORE AV AND KEEFER ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0192594.htm
2339,2010-05-11,CLEAR,Non-Signalized,07:55 - 08:55,10,48,179,12:35 - 13:35,5,35,262,GORE AV AND UNION ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0192598.htm
2340,2005-07-26,CLEAR,Non-Signalized,07:55 - 08:55,6,36,165,16:20 - 17:20,15,68,337,GORE AV AND UNION ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0192598.htm
2341,2000-06-06,RAIN,Non-Signalized,07:55 - 08:55,1,31,212,16:20 - 17:20,6,38,415,GORE AV AND UNION ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0192598.htm
2342,1996-06-26,CLEAR,Non-Signalized,07:55 - 08:55,1,29,235,15:45 - 16:45,13,32,419,GORE AV AND UNION ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0192598.htm
2343,2011-09-21,OVERCAST,Non-Signalized,07:55 - 08:55,6,20,52,16:25 - 17:25,7,7,75,SOPHIA ST AND E 23RD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0194706.htm
2344,2007-05-07,CLEAR,Signalized,07:50 - 08:50,5,55,667,16:25 - 17:25,0,28,1611,KINGSWAY AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0196670.htm
2345,2003-09-08,CLEAR,Signalized,07:50 - 08:50,3,76,620,16:25 - 17:25,5,31,1638,KINGSWAY AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0196670.htm
2346,2001-07-12,clear,Signalized,07:45 - 08:45,19,23,641,16:20 - 17:20,25,61,1651,KINGSWAY AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0196670.htm
2347,2003-06-23,CLEAR,Signalized,07:45 - 08:45,1,3,23,16:25 - 17:25,13,14,90,HEATLEY AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0205589.htm
2348,2000-08-04,clear,Signalized,07:55 - 08:55,0,3,31,16:25 - 17:25,2,6,97,HEATLEY AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0205589.htm
2349,1997-05-28,CLEAR,Signalized,07:35 - 08:35,0,2,71,16:25 - 17:25,3,6,136,HEATLEY AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0205589.htm
2350,1995-07-19,CLEAR,Signalized,07:35 - 08:35,0,8,72,16:25 - 17:25,5,5,106,HEATLEY AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0205589.htm
2351,1999-08-30,OVERCAST,Non-Signalized,07:55 - 08:55,1,1,18,16:25 - 17:25,3,3,42,HEATLEY AV AND PRIOR ST,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0205600.htm
2352,2008-01-22,CLEAR,Signalized,07:50 - 08:50,2,101,714,16:00 - 17:00,2,118,1420,FRASER ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0210710.htm
2353,2005-05-26,CLEAR,Signalized,07:55 - 08:55,2,82,598,16:25 - 17:25,2,36,995,FRASER ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0210710.htm
2354,2003-11-19,CLEAR,Signalized,07:55 - 08:55,0,52,540,16:25 - 17:25,1,24,836,FRASER ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0210710.htm
2355,2001-08-17,cloudy,Signalized,07:55 - 08:55,4,18,460,16:25 - 17:25,1,9,971,FRASER ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0210710.htm
2356,1999-07-21,SUNNY,Signalized,07:55 - 08:55,2,13,485,16:25 - 17:25,9,31,848,FRASER ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0210710.htm
2357,1997-07-25,CLEAR,Signalized,07:55 - 08:55,5,27,514,16:25 - 17:25,3,21,943,FRASER ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0210710.htm
2358,1995-06-22,CLEAR,Signalized,07:55 - 08:55,5,14,558,16:25 - 17:25,2,21,1098,FRASER ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0210710.htm
2359,2008-07-22,CLEAR,Signalized,07:45 - 08:45,14,23,443,16:55 - 17:55,2,75,573,FRASER ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0210770.htm
2360,2004-06-15,CLOUDY,Signalized,09:30 - 10:30,6,34,392,12:35 - 13:35,6,66,447,FRASER ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0210770.htm
2361,2002-08-23,CLEAR,Signalized,07:55 - 08:55,11,12,415,16:20 - 17:20,16,22,617,FRASER ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0210770.htm
2362,2000-08-11,CLEAR,Signalized,07:35 - 08:35,9,16,409,16:25 - 17:25,20,25,656,FRASER ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0210770.htm
2363,1996-06-06,RAIN,Signalized,07:50 - 08:50,13,20,441,16:25 - 17:25,14,33,611,FRASER ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0210770.htm
2364,2008-04-24,CLEAR,Signalized,07:45 - 08:45,5,3,545,12:10 - 13:10,1,5,563,FRASER ST AND E 59TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0210813.htm
2365,2005-07-21,CLEAR,Signalized,07:55 - 08:55,0,2,7,16:25 - 17:25,5,2,33,FOLEY ST AND GREAT NORTHERN WAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0213640.htm
2366,2003-09-10,RAIN,Signalized,07:50 - 08:50,4,63,119,16:10 - 17:10,4,73,225,GLEN DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0222650.htm
2367,2001-07-25,clear,Signalized,07:45 - 08:45,2,117,98,16:25 - 17:25,8,101,137,GLEN DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0222650.htm
2368,1999-07-28,SUNNY,Signalized,07:55 - 08:55,0,64,78,16:25 - 17:25,1,33,175,GLEN DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0222650.htm
2369,1997-07-15,CLOUDY,Signalized,07:45 - 08:45,2,48,87,16:25 - 17:25,8,78,268,GLEN DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0222650.htm
2370,1995-06-12,RAIN,Signalized,07:50 - 08:50,3,25,112,16:25 - 17:25,9,57,310,GLEN DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0222650.htm
2371,2009-05-27,CLEAR,Signalized,07:40 - 08:40,3,7,25,16:15 - 17:15,1,35,48,CLARK DRIVE AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0228770.htm
2372,2002-05-21,CLOUDY,Signalized,07:40 - 08:40,1,7,29,16:20 - 17:20,3,44,50,CLARK DRIVE AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0228770.htm
2373,2009-03-31,CLOUDY,Non-Signalized,07:50 - 08:50,3,0,1224,16:30 - 17:30,9,0,1879,CLARK DRIVE AND E 6TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0230640.htm
2374,2005-10-26,CLEAR,Signalized,07:50 - 08:50,2,0,1172,16:25 - 17:25,11,0,1463,CLARK DRIVE AND E 6TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0230640.htm
2375,2002-11-07,RAIN,Signalized,07:55 - 08:55,4,0,1200,16:20 - 17:20,3,0,1457,CLARK DRIVE AND E 6TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0230640.htm
2376,2000-08-18,CLEAR,Signalized,07:50 - 08:50,0,0,788,16:25 - 17:25,11,3,1322,CLARK DRIVE AND E 6TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0230640.htm
2377,1998-08-24,CLOUDY,Signalized,07:40 - 08:40,13,0,954,16:25 - 17:25,6,0,1619,CLARK DRIVE AND E 6TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0230640.htm
2378,1996-07-25,CLEAR,Signalized,07:40 - 08:40,15,0,872,16:25 - 17:25,22,0,1186,CLARK DRIVE AND E 6TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0230640.htm
2379,2009-04-14,CLEAR,Signalized,07:55 - 08:55,1,14,1035,16:45 - 17:45,8,11,1999,CLARK DRIVE AND E 7TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0230646.htm
2380,2010-05-04,RAIN,Signalized,07:50 - 08:50,0,162,1038,16:10 - 17:10,6,94,2010,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0230650.htm
2381,2009-03-24,RAIN,Signalized,07:35 - 08:35,1,256,1232,16:35 - 17:35,2,113,2136,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0230650.htm
2382,2003-10-08,RAIN,Signalized,07:55 - 08:55,4,144,1190,16:25 - 17:25,0,102,2060,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0230650.htm
2383,2001-09-20,rain,Signalized,07:45 - 08:45,0,154,1098,16:25 - 17:25,8,108,1742,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0230650.htm
2384,2000-07-25,CLOUDY,Signalized,07:55 - 08:55,6,234,974,16:25 - 17:25,14,98,1775,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0230650.htm
2385,1998-09-30,CLEAR,Signalized,07:30 - 08:30,1,173,999,16:25 - 17:25,13,115,1938,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0230650.htm
2386,1996-10-29,RAIN,Signalized,07:35 - 08:35,4,178,886,16:25 - 17:25,6,153,1802,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0230650.htm
2387,1990-09-20,rain,Signalized,07:50 - 08:50,0,0,,,,,,CLARK DRIVE AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1990/0230650.htm
2388,2011-10-20,RAIN,Signalized,07:55 - 08:55,1,2,790,16:45 - 17:45,2,11,1636,CLARK DRIVE AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0230670.htm
2389,2008-12-04,CLEAR,Signalized,07:55 - 08:55,2,17,821,16:55 - 17:55,4,19,1709,CLARK DRIVE AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0230670.htm
2390,2006-09-19,CLEAR,Signalized,07:45 - 08:45,0,15,963,16:05 - 17:05,4,16,1346,CLARK DRIVE AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0230670.htm
2391,2002-05-31,clear,Signalized,07:45 - 08:45,2,38,993,16:10 - 17:10,3,26,1660,CLARK DRIVE AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0230670.htm
2392,2000-07-21,clear,Signalized,07:45 - 08:45,0,0,993,16:10 - 17:10,3,12,1397,CLARK DRIVE AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0230670.htm
2393,1997-07-09,CLOUDY,Signalized,07:35 - 08:35,0,48,882,16:25 - 17:25,9,21,1786,CLARK DRIVE AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0230670.htm
2394,1995-08-01,CLOUDY,Signalized,07:35 - 08:35,2,19,790,16:25 - 17:25,9,23,1633,CLARK DRIVE AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0230670.htm
2395,2011-10-20,n/a,Signalized,07:50 - 08:50,0,41,750,16:30 - 17:30,0,40,1346,KNIGHT ST AND E 15TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0230687.htm
2396,2005-12-06,CLEAR,Signalized,07:55 - 08:55,1,30,803,16:25 - 17:25,1,26,1401,KNIGHT ST AND E 15TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0230687.htm
2397,2003-08-13,CLEAR,Signalized,07:45 - 08:45,0,21,777,15:55 - 16:55,1,14,1313,KNIGHT ST AND E 15TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0230687.htm
2398,2001-07-24,cloudy,Signalized,07:30 - 08:30,3,12,878,16:25 - 17:25,4,15,1443,KNIGHT ST AND E 15TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0230687.htm
2399,1999-08-12,CLEAR,Signalized,07:45 - 08:45,1,10,613,16:10 - 17:10,0,15,1467,KNIGHT ST AND E 15TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0230687.htm
2400,1997-07-11,CLOUDY,Signalized,07:35 - 08:35,0,16,854,16:25 - 17:25,5,13,1413,KNIGHT ST AND E 15TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0230687.htm
2401,1995-08-31,CLEAR,Signalized,07:30 - 08:30,3,5,756,16:25 - 17:25,1,8,1394,KNIGHT ST AND E 15TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0230687.htm
2402,2009-04-09,RAIN,Signalized,07:20 - 08:20,0,37,911,16:35 - 17:35,2,56,1637,KNIGHT ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0230710.htm
2403,2008-01-23,CLEAR,Signalized,07:10 - 08:10,2,42,1047,15:40 - 16:40,5,33,1255,KNIGHT ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0230710.htm
2404,2007-06-12,CLEAR,Signalized,07:55 - 08:55,1,40,662,16:05 - 17:05,5,31,1156,KNIGHT ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0230710.htm
2405,2005-07-25,CLEAR,Signalized,07:50 - 08:50,0,32,731,16:25 - 17:25,2,11,1379,KNIGHT ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0230710.htm
2406,2003-05-08,CLEAR,Signalized,07:55 - 08:55,2,7,853,16:25 - 17:25,6,29,1467,KNIGHT ST AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0230710.htm
2407,2011-10-19,CLOUDY,Signalized,07:55 - 08:55,1,9,1024,16:35 - 17:35,2,7,1393,KNIGHT ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0230750.htm
2408,2009-03-25,CLEAR,Signalized,07:40 - 08:40,2,19,1167,16:55 - 17:55,0,65,1518,KNIGHT ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0230750.htm
2409,2005-06-07,CLEAR,Signalized,07:55 - 08:55,0,67,1061,16:20 - 17:20,2,39,1575,KNIGHT ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0230750.htm
2410,2000-07-28,RAIN,Signalized,07:50 - 08:50,0,11,1014,16:20 - 17:20,0,18,1342,KNIGHT ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0230750.htm
2411,1998-08-28,CLEAR,Signalized,07:30 - 08:30,3,21,1157,16:25 - 17:25,2,25,1576,KNIGHT ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0230750.htm
2412,1996-07-31,CLEAR,Signalized,07:40 - 08:40,2,11,1110,16:20 - 17:20,0,44,1359,KNIGHT ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0230750.htm
2413,2009-04-08,CLEAR,Signalized,07:45 - 08:45,0,14,879,16:25 - 17:25,2,125,1475,KNIGHT ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0230770.htm
2414,2008-08-21,CLEAR,Signalized,07:50 - 08:50,4,30,1134,16:55 - 17:55,10,106,1502,KNIGHT ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0230770.htm
2415,2004-06-22,CLEAR,Signalized,09:30 - 10:30,3,97,856,13:25 - 14:25,1,48,873,KNIGHT ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0230770.htm
2416,2002-05-22,CLEAR,Signalized,07:50 - 08:50,3,44,1035,16:25 - 17:25,8,87,1504,KNIGHT ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0230770.htm
2417,2000-06-29,CLEAR,Signalized,07:40 - 08:40,3,34,883,16:20 - 17:20,1,96,1464,KNIGHT ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0230770.htm
2418,1998-08-27,CLEAR,Signalized,07:35 - 08:35,2,21,855,16:25 - 17:25,3,97,1435,KNIGHT ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0230770.htm
2419,1996-07-15,CLEAR,Signalized,07:35 - 08:35,4,9,783,16:25 - 17:25,8,68,1200,KNIGHT ST AND KINGSWAY,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0230770.htm
2420,2011-03-10,CLOUDY,Signalized,07:45 - 08:45,1,73,1679,16:25 - 17:25,0,34,1556,KNIGHT ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0230810.htm
2421,2008-08-20,CLEAR,Signalized,07:55 - 08:55,3,54,1848,16:45 - 17:45,0,116,1584,KNIGHT ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0230810.htm
2422,2004-05-26,CLOUDY,Signalized,10:15 - 11:15,0,27,1167,12:50 - 13:50,0,34,1240,KNIGHT ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0230810.htm
2423,2002-06-27,CLOUDY,Signalized,07:40 - 08:40,4,31,1814,16:25 - 17:25,3,64,1732,KNIGHT ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0230810.htm
2424,1999-07-08,SUNNY,Signalized,07:15 - 08:15,2,32,1738,16:25 - 17:25,2,25,1677,KNIGHT ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0230810.htm
2425,1996-07-17,RAIN,Signalized,07:40 - 08:40,2,33,1646,16:20 - 17:20,2,37,1690,KNIGHT ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0230810.htm
2426,2011-07-27,CLOUDY,Non-Signalized,07:55 - 08:55,0,17,17,16:55 - 17:55,0,11,24,DUMFRIES ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0233750.htm
2427,2008-01-24,CLEAR,Signalized,07:55 - 08:55,0,19,477,16:05 - 17:05,0,8,1402,KINGSWAY AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0236710.htm
2428,2005-06-13,CLEAR,Signalized,07:45 - 08:45,4,37,933,16:25 - 17:25,8,32,1744,KINGSWAY AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0236710.htm
2429,2002-05-21,CLOUDY,Signalized,07:50 - 08:50,13,24,854,16:05 - 17:05,10,36,1804,KINGSWAY AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0236710.htm
2430,2000-07-17,CLEAR,Signalized,07:55 - 08:55,6,20,767,16:25 - 17:25,18,32,1786,KINGSWAY AND E KING EDWARD AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0236710.htm
2431,2000-09-19,CLOUDY,Signalized,07:55 - 08:55,2,19,1429,15:50 - 16:50,0,0,916,ARGYLE ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0237810.htm
2432,1998-06-12,CLEAR,Signalized,07:55 - 08:55,4,1,1274,16:20 - 17:20,1,2,908,ARGYLE ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0237810.htm
2433,1996-07-22,CLEAR,Non-Signalized,07:30 - 08:30,9,0,974,16:20 - 17:20,4,0,735,ARGYLE ST AND E 57TH AV,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0237810.htm
