Study date,Year,Project,OBJECTID,Intersection,File Name
2018-02-28,2018,Turning Movement Count,8768,W HASTINGS ST AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & HASTINGS ST - 2018-02-28
2018-08-02,2018,Turning Movement Count,8769,GRANT ST AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & GRANT ST - 2018-08-02
2018-08-02,2018,Turning Movement Count,8770,E 21ST AV AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & E 21ST AV - 2018-08-02
2018-10-02,2018,Turning Movement Count,8771,W 6TH AV AND OAK ST,ENG - TDM - TURNING MOVEMENT COUNT - OAK ST & 6TH AVE - 2018-10-02
2018-11-13,2018,Turning Movement Count,8772,W 6TH AV AND OAK ST,ENG - TDM - TURNING MOVEMENT COUNT - OAK ST & 6TH AVE - 2018-11-13
2018-10-17,2018,Turning Movement Count,8773,W 41ST AV AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & 41ST AVE - 2018-10-17
2018-11-22,2018,Turning Movement Count,8774,W 8TH AV AND PINE ST,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & 8TH AVE - 2018-11-22
2018-08-02,2018,Turning Movement Count,8775,CHARLES ST AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & CHARLES ST - 2018-08-02
2018-01-16,2018,Turning Movement Count,8776,PINE ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & BROADWAY - 2018-01-16
2018-11-22,2018,Turning Movement Count,8777,WALKWAY AND PINE ST,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & 6TH AVE - 2018-11-22
2018-11-08,2018,Turning Movement Count,8778,W 12TH AV AND MANITOBA ST,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & 12TH AVE - 2018-11-08
2018-12-05,2018,Turning Movement Count,8779,W 7TH AV AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & 7TH AVE - 2018-12-05
2018-08-02,2018,Turning Movement Count,8780,CAMBRIDGE ST AND N KASLO ST,ENG - TDM - TURNING MOVEMENT COUNT - KASLO ST & CAMBRIDGE ST - 2018-08-02
2018-11-08,2018,Turning Movement Count,8781,MANITOBA ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & 10TH AVE - 2018-11-08
2018-11-28,2018,Turning Movement Count,8782,DAVIE ST AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & DAVIE ST - 2018-11-28
2018-08-09,2018,Turning Movement Count,8783,GRANVILLE BRIDGE AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & DRAKE ST - 2018-08-09
2018-11-28,2018,Turning Movement Count,8784,GRANVILLE BRIDGE AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & DRAKE ST - 2018-11-28
2018-09-19,2018,Turning Movement Count,8785,W 6TH AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST RAMP & 6TH AVE - 2018-09-19
2018-11-21,2018,Turning Movement Count,8786,CAMOSUN ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMOSUN ST & 10TH AVE - 2018-11-21
2018-12-05,2018,Turning Movement Count,8787,CAMOSUN ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMOSUN ST & 10TH AVE - 2018-12-05
2018-08-15,2018,Turning Movement Count,8788,MAINLAND ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - MAINLAND ST & DAVIE ST - 2018-08-15
2018-10-23,2018,Turning Movement Count,8789,DAVIE ST AND RICHARDS ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & DAVIE ST - 2018-10-23
2018-12-06,2018,Turning Movement Count,8790,W GEORGIA ST AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & GEORGIA ST - 2018-12-06
2018-12-06,2018,Turning Movement Count,8791,GRANVILLE ST AND W HASTINGS ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & HASTINGS ST - 2018-12-06
2018-02-13,2018,Turning Movement Count,8792,PRINCE EDWARD ST AND E 15TH AV,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 15TH AVE - 2018-02-13
2018-08-29,2018,Turning Movement Count,8793,E HASTINGS ST AND CAMPBELL AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMPBELL ST & HASTINGS ST - 2018-08-29
2018-12-06,2018,Turning Movement Count,8794,HELMCKEN ST AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & HELMCKEN ST - 2018-12-06
2018-08-29,2018,Turning Movement Count,8795,ALBERNI ST AND CARDERO ST,ENG - TDM - TURNING MOVEMENT COUNT - CARDERO ST & ALBERNI ST - 2018-08-29
2018-02-13,2018,Turning Movement Count,8796,PRINCE EDWARD ST AND E 18TH AV,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 18TH AVE - 2018-02-13
2018-02-13,2018,Turning Movement Count,8797,E 20TH AV AND PRINCE EDWARD ST,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 20TH AVE - 2018-02-13
2018-02-13,2018,Turning Movement Count,8798,PRINCE EDWARD ST AND E 24TH AV,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 24TH AVE - 2018-02-13
2018-02-13,2018,Turning Movement Count,8799,E 28TH AV AND PRINCE EDWARD ST,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 28TH AVE - 2018-02-13
2018-02-13,2018,Turning Movement Count,8800,E 31ST AV AND PRINCE EDWARD ST,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 31ST AVE - 2018-02-13
2018-08-29,2018,Turning Movement Count,8801,W CORDOVA ST AND CARRALL ST,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & CORDOVA ST - 2018-08-29
2018-11-08,2018,Turning Movement Count,8802,ONTARIO ST AND W 12TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & 12TH AVE - 2018-11-08
2018-08-29,2018,Turning Movement Count,8803,CARRALL ST AND EXPO BOULEVARD,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & EXPO BLVD - 2018-08-29
2018-11-08,2018,Turning Movement Count,8804,ONTARIO ST AND E 16TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & 16TH AVE - 2018-11-08
2018-09-20,2018,Turning Movement Count,8805,W BROADWAY AND MACDONALD ST,ENG - TDM - TURNING MOVEMENT COUNT - MACDONALD ST & BROADWAY - 2018-09-20
2018-01-31,2018,Turning Movement Count,8806,YUKON ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - YUKON ST & BROADWAY - 2018-01-31
2018-08-09,2018,Turning Movement Count,8807,KEEFER PLACE AND KEEFER ST,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & KEEFER ST - 2018-08-09
2018-04-26,2018,Turning Movement Count,8808,W 1ST AV AND ONTARIO ST,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & 1ST AVE - 2018-04-26
2018-11-27,2018,Turning Movement Count,8809,W BROADWAY AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & W BROADWAY - 2018-11-27
2018-01-20,2018,Turning Movement Count,8810,YUKON ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - YUKON ST & BROADWAY - 2018-01-20
2018-10-24,2018,Turning Movement Count,8811,E PENDER ST AND SKEENA ST,ENG - TDM - TURNING MOVEMENT COUNT - SKEENA ST & PENDER ST - 2018-10-24
2018-10-25,2018,Turning Movement Count,8812,E HASTINGS ST AND SKEENA ST,ENG - TDM - TURNING MOVEMENT COUNT - SKEENA ST & HASTINGS ST - 2018-10-25
2018-10-18,2018,Turning Movement Count,8814,CHILCO ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - CHILCO ST & ROBSON ST - 2018-10-18
2018-12-04,2018,Turning Movement Count,8815,CHILCO ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - CHILCO ST & ROBSON ST - 2018-12-04
2018-01-18,2018,Turning Movement Count,8816,E BROADWAY AND ONTARIO ST,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & BROADWAY - 2018-01-18
2018-04-24,2018,Turning Movement Count,8817,W 12TH AV AND YUKON ST,ENG - TDM - TURNING MOVEMENT COUNT - YUKON ST & 12TH AVE - 2018-04-24
2018-12-06,2018,Turning Movement Count,8818,DUNSMUIR ST AND HAMILTON ST,ENG - TDM - TURNING MOVEMENT COUNT - HAMILTON ST & DUNSMUIR ST - 2018-12-06
2018-12-11,2018,Turning Movement Count,8819,DUNSMUIR ST AND HAMILTON ST,ENG - TDM - TURNING MOVEMENT COUNT - HAMILTON ST & DUNSMUIR ST - 2018-12-11
2018-02-10,2018,Turning Movement Count,8820,W BROADWAY AND YEW ST,ENG - TDM - TURNING MOVEMENT COUNT - YEW ST & BROADWAY - 2018-02-10
2018-01-16,2018,Turning Movement Count,8821,W BROADWAY AND YEW ST,ENG - TDM - TURNING MOVEMENT COUNT - YEW ST & BROADWAY - 2018-01-16
2018-08-21,2018,Turning Movement Count,8822,YEW ST AND W 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - YEW ST & 41ST AVE - 2018-08-21
2018-01-23,2018,Turning Movement Count,8823,E 21ST AV AND NANAIMO ST,ENG - TDM - TURNING MOVEMENT COUNT - NANAIMO ST & 21ST AVE - 2018-01-23
2018-11-06,2018,Turning Movement Count,8824,E 7TH AV AND CLARK DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & 7TH AVE - 2018-11-06
2018-11-29,2018,Turning Movement Count,8825,HOWE ST AND DRAKE ST,ENG - TDM - TURNING MOVEMENT COUNT - HOWE ST & DRAKE ST - 2018-11-29
2018-11-22,2018,Turning Movement Count,8826,E BROADWAY AND CLARK DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & BROADWAY - 2018-11-22
2018-12-13,2018,Turning Movement Count,8827,HOWE ST AND DRAKE ST,ENG - TDM - TURNING MOVEMENT COUNT - HOWE ST & DRAKE ST - 2018-12-13
2018-01-16,2018,Turning Movement Count,8828,WILLOW ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - WILLOW ST & BROADWAY - 2018-01-16
2018-11-01,2018,Turning Movement Count,8829,COLUMBIA ST AND W 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & 1ST AVE - 2018-11-01
2018-09-19,2018,Turning Movement Count,8830,HEATHER ST AND W 6TH AV,ENG - TDM - TURNING MOVEMENT COUNT - HEATHER ST & 6TH AVE - 2018-09-19
2018-10-18,2018,Turning Movement Count,8831,DAVIE ST AND RICHARDS ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & DAVIE ST - 2018-10-18
2018-01-13,2018,Turning Movement Count,8832,MANITOBA ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & BROADWAY - 2018-01-13
2018-02-07,2018,Turning Movement Count,8833,E HASTINGS ST AND SKEENA ST,ENG - TDM - TURNING MOVEMENT COUNT - SKEENA ST & HASTINGS ST - 2018-02-07
2018-01-13,2018,Turning Movement Count,8834,E BROADWAY AND KINGSWAY,ENG - TDM - TURNING MOVEMENT COUNT - KINGSWAY & E BROADWAY - 2018-01-13
2018-04-25,2018,Turning Movement Count,8835,SEYMOUR ST AND SMITHE ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & SMITHE ST - 2018-04-25
2018-05-08,2018,Turning Movement Count,8836,ROBSON ST AND SEYMOUR ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & ROBSON ST - 2018-05-08
2018-06-05,2018,Turning Movement Count,8837,E 13TH AV AND MAIN ST,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & 13TH AVE - 2018-06-05
2018-01-11,2018,Turning Movement Count,8838,WILLOW ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - WILLOW ST & BROADWAY - 2018-01-11
2018-01-17,2018,Turning Movement Count,8839,HEATHER ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - HEATHER ST & W BROADWAY - 2018-01-17
2018-01-17,2018,Turning Movement Count,8840,W BROADWAY AND COLUMBIA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & W BROADWAY - 2018-01-17
2018-05-06,2018,Turning Movement Count,8841,E 15TH AV AND MAIN ST,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & 15TH AVE - 2018-05-06
2018-12-12,2018,Turning Movement Count,8842,E CORDOVA ST AND HEATLEY AV,ENG - TDM - TURNING MOVEMENT COUNT - HEATLEY AVE & CORDOVA ST - 2018-12-12
2018-09-25,2018,Turning Movement Count,8843,HEATLEY AV AND E HASTINGS ST,ENG - TDM - TURNING MOVEMENT COUNT - HEATLEY AVE & HASTINGS ST - 2018-09-25
2018-09-19,2018,Turning Movement Count,8844,W 6TH AV AND WILLOW ST,ENG - TDM - TURNING MOVEMENT COUNT - WILLOW ST & 6TH AVE - 2018-09-19
2018-11-27,2018,Turning Movement Count,8845,W 12TH AV AND HEMLOCK ST,ENG - TDM - TURNING MOVEMENT COUNT - HEMLOCK ST & 12TH AVE - 2018-11-27
2018-11-27,2018,Turning Movement Count,8847,W 6TH AV AND GRANVILLE BRIDGE,ENG - TDM - TURNING MOVEMENT COUNT - HEMLOCK ST & 6TH AVE - 2018-11-27
2019-07-09,2019,Turning Movement Count,8273,RUPERT ST AND ADANAC ST,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & ADANAC ST - 2019-07-09
2019-01-23,2019,Turning Movement Count,8274,RUPERT ST AND E BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E BROADWAY - 2019-01-23
2019-04-30,2019,Turning Movement Count,8275,RUPERT ST AND E 29TH AV,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E E29TH AV - 2019-04-30
2019-01-17,2019,Turning Movement Count,8276,DUNSMUIR ST AND SEYMOUR ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & DUNSMUIR ST - 2019-01-17
2019-01-31,2019,Turning Movement Count,8277,HELMCKEN ST AND SEYMOUR ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & HELMCKEN ST - 2019-01-31
2019-05-23,2019,Turning Movement Count,8278,SEYMOUR ST AND NELSON ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & NELSON ST - 2019-05-23
2019-01-29,2019,Turning Movement Count,8279,SEYMOUR ST AND W HASTINGS ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & W HASTINGS ST - 2019-01-29
2019-05-30,2019,Turning Movement Count,8280,SEYMOUR ST AND W PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & W PENDER ST - 2019-05-30
2019-07-09,2019,Turning Movement Count,8281,E HASTINGS ST AND SKEENA ST,ENG - TDM - TURNING MOVEMENT COUNT - SKEENA ST & E HASTINGS ST - 2019-07-09
2019-11-13,2019,Turning Movement Count,8282,SLOCAN ST AND GRANDVIEW HWY NORTH,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & N GRANDVIEW HWY - 2019-11-13
2019-09-12,2019,Turning Movement Count,8283,PANDORA ST AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & PANDORA ST - 2019-09-12
2019-05-08,2019,Turning Movement Count,8284,W 6TH AV AND GRANVILLE BRIDGE,ENG - TDM - TURNING MOVEMENT COUNT - HEMLOCK ST & W 6TH AV - 2019-05-08
2019-11-26,2019,Turning Movement Count,8285,SLOCAN ST AND GRANDVIEW HWY NORTH,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & S GRANDVIEW HWY - 2019-11-26
2019-11-05,2019,Turning Movement Count,8286,NORTHERN ST AND STATION ST,ENG - TDM - TURNING MOVEMENT COUNT - STATION ST & NORTHERN ST - 2019-11-05
2019-11-20,2019,Turning Movement Count,8287,STEPHENS ST AND W 4TH AV,ENG - TDM - TURNING MOVEMENT COUNT - STEPHENS ST & W 4TH AV - 2019-11-20
2019-03-26,2019,Turning Movement Count,8288,PANDORA ST AND TEMPLETON DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - TEMPLETON DR & PANDORA ST - 2019-03-26
2019-07-30,2019,Turning Movement Count,8289,PANDORA ST AND TEMPLETON DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - TEMPLETON DR & PANDORA ST - 2019-07-30
2019-09-18,2019,Turning Movement Count,8290,PANDORA ST AND TEMPLETON DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - TEMPLETON DR & PANDORA ST - 2019-09-18
2019-07-31,2019,Turning Movement Count,8291,Alberta St & W 2nd Av,ENG - TDM - TURNING MOVEMENT COUNT - ALBERTA ST & W 2ND AV - 2019-07-31
2019-09-05,2019,Turning Movement Count,8292,Alberta St & W 2nd Av,ENG - TDM - TURNING MOVEMENT COUNT - ALBERTA ST & W 2ND AV - 2019-09-05
2019-08-01,2019,Turning Movement Count,8293,W 3RD AV AND ALBERTA ST,ENG - TDM - TURNING MOVEMENT COUNT - ALBERTA ST & W 3RD AV - 2019-08-01
2019-09-05,2019,Turning Movement Count,8294,W 3RD AV AND ALBERTA ST,ENG - TDM - TURNING MOVEMENT COUNT - ALBERTA ST & W 3RD AV - 2019-09-05
2019-06-04,2019,Turning Movement Count,8295,THORNTON ST AND TERMINAL AV,ENG - TDM - TURNING MOVEMENT COUNT - THORNTON ST & TERMINAL AV - 2019-06-04
2019-01-23,2019,Turning Movement Count,8296,THURLOW ST AND ALBERNI ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & ALBERNI ST - 2019-01-23
2019-04-03,2019,Turning Movement Count,8297,HOMER ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & DAVIE ST - 2019-04-03
2019-05-16,2019,Turning Movement Count,8298,THURLOW ST AND ALBERNI ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & ALBERNI ST - 2019-05-16
2019-01-10,2019,Turning Movement Count,8299,ADANAC ST AND COMMERCIAL DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & ADANAC ST - 2019-01-10
2019-01-10,2019,Turning Movement Count,8300,E 12TH AV AND COMMERCIAL DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & E 12TH AV - 2019-01-10
2019-01-09,2019,Turning Movement Count,8301,COMMERCIAL DRIVE AND E 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & E 1ST AV - 2019-01-09
2019-11-07,2019,Turning Movement Count,8302,COMMERCIAL ST AND E 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & E 41ST AV - 2019-11-07
2019-01-29,2019,Turning Movement Count,8303,COMOX ST AND THURLOW ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & COMOX ST - 2019-01-29
2019-04-03,2019,Turning Movement Count,8304,HOMER ST AND DUNSMUIR ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & DUNSMUIR ST - 2019-04-03
2019-07-30,2019,Turning Movement Count,8305,COMMERCIAL DRIVE AND PANDORA ST,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & PANDORA ST - 2019-07-30
2019-03-28,2019,Turning Movement Count,8306,THURLOW ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & DAVIE ST - 2019-03-28
2019-09-04,2019,Turning Movement Count,8307,THURLOW ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & DAVIE ST - 2019-09-04
2019-06-06,2019,Turning Movement Count,8308,COMMERCIAL DRIVE AND POWELL ST,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL ST & POWELL ST - 2019-06-06
2019-03-28,2019,Turning Movement Count,8309,THURLOW ST AND MELVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & MELVILLE ST - 2019-03-28
2019-03-27,2019,Turning Movement Count,8310,POINT GREY ROAD AND ALMA ST,ENG - TDM - TURNING MOVEMENT COUNT - ALMA ST & POINT GREY RD - 2019-03-27
2019-04-04,2019,Turning Movement Count,8311,HELMCKEN ST AND HOMER ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & HELMCKEN ST - 2019-04-04
2019-01-24,2019,Turning Movement Count,8312,HOMER ST AND NELSON ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & NELSON ST - 2019-01-24
2019-03-27,2019,Turning Movement Count,8313,ALMA ST AND W 4TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ALMA ST & W 4TH AV - 2019-03-27
2019-03-27,2019,Turning Movement Count,8314,ALMA ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - ALMA ST & W BROADWAY - 2019-03-27
2019-04-04,2019,Turning Movement Count,8315,PACIFIC BOULEVARD AND PACIFIC ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & PACIFIC ST - 2019-04-04
2019-06-04,2019,Turning Movement Count,8316,NELSON ST AND THURLOW ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & NELSON ST - 2019-06-04
2019-03-21,2019,Turning Movement Count,8318,ANGUS DRIVE AND W 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - ANGUS DR & W 41ST AV - 2019-03-21
2019-01-29,2019,Turning Movement Count,8319,HOMER ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & ROBSON ST - 2019-01-29
2019-12-12,2019,Turning Movement Count,8320,CYPRESS ST AND CORNWALL AV,ENG - TDM - TURNING MOVEMENT COUNT - CYPRESS ST & CORNWALL AV - 2019-12-12
2019-09-11,2019,Turning Movement Count,8321,ARBUTUS ST AND CORNWALL AV,ENG - TDM - TURNING MOVEMENT COUNT - ARBUTUS ST & CORNWALL AV - 2019-09-11
2019-09-14,2019,Turning Movement Count,8322,ARBUTUS ST AND CORNWALL AV,ENG - TDM - TURNING MOVEMENT COUNT - ARBUTUS ST & CORNWALL AV - 2019-09-14
2019-03-06,2019,Turning Movement Count,8323,THURLOW ST AND PACIFIC ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & PACIFIC ST - 2019-03-06
2019-01-30,2019,Turning Movement Count,8324,SMITHE ST AND HOMER ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & SMITHE ST - 2019-01-30
2019-04-03,2019,Turning Movement Count,8325,W HASTINGS ST AND HOMER ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & W HASTINGS ST - 2019-04-03
2019-04-04,2019,Turning Movement Count,8326,W PENDER ST AND HOMER ST,ENG - TDM - TURNING MOVEMENT COUNT - HOMER ST & W PENDER ST - 2019-04-04
2019-08-29,2019,Turning Movement Count,8327,THURLOW ST AND PACIFIC ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & PACIFIC ST - 2019-08-29
2019-11-14,2019,Turning Movement Count,8328,CYPRESS ST AND W 4TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CYPRESS ST & W 4TH AV - 2019-11-14
2019-05-02,2019,Turning Movement Count,8329,HORNBY ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - HORNBY ST & DAVIE ST - 2019-05-02
2019-05-15,2019,Turning Movement Count,8330,THURLOW ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & ROBSON ST - 2019-05-15
2019-04-24,2019,Turning Movement Count,8331,W BROADWAY AND ARBUTUS ST,ENG - TDM - TURNING MOVEMENT COUNT - ARBUTUS ST & W BROADWAY - 2019-04-24
2019-01-24,2019,Turning Movement Count,8332,DRAKE ST AND HORNBY ST,ENG - TDM - TURNING MOVEMENT COUNT - HORNBY ST & DRAKE ST - 2019-01-24
2019-04-24,2019,Turning Movement Count,8333,W KING EDWARD AV AND ARBUTUS ST,ENG - TDM - TURNING MOVEMENT COUNT - ARBUTUS ST & W KING EDWARD AV - 2019-04-24
2019-02-05,2019,Turning Movement Count,8334,THURLOW ST AND W CORDOVA ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & W CORDOVA ST - 2019-02-05
2019-03-13,2019,Turning Movement Count,8335,DENMAN ST AND BEACH AV,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & BEACH AV - 2019-03-13
2019-03-28,2019,Turning Movement Count,8336,THURLOW ST AND W GEORGIA ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & W GEORGIA ST - 2019-03-28
2019-01-30,2019,Turning Movement Count,8337,HORNBY ST AND DUNSMUIR ST,ENG - TDM - TURNING MOVEMENT COUNT - HORNBY ST & DUNSMUIR ST - 2019-01-30
2019-03-12,2019,Turning Movement Count,8338,DENMAN ST AND COMOX ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & COMOX ST - 2019-03-12
2019-03-26,2019,Turning Movement Count,8339,ASH ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ASH ST & W 10TH AV - 2019-03-26
2019-09-10,2019,Turning Movement Count,8340,ASH ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ASH ST & W 10TH AV - 2019-09-10
2019-08-14,2019,Turning Movement Count,8341,DENMAN ST AND COMOX ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & COMOX ST - 2019-08-14
2019-06-06,2019,Turning Movement Count,8342,TERMINAL AV AND CAROLINA ST,ENG - TDM - TURNING MOVEMENT COUNT - CAROLINA ST & TERMINAL AV - 2019-06-06
2019-06-04,2019,Turning Movement Count,8343,THURLOW ST AND W HASTINGS ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & W HASTINGS ST - 2019-06-04
2019-03-26,2019,Turning Movement Count,8344,THURLOW ST AND W PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & W PENDER ST - 2019-03-26
2019-03-13,2019,Turning Movement Count,8345,DENMAN ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & DAVIE ST - 2019-03-13
2019-08-15,2019,Turning Movement Count,8346,DENMAN ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & DAVIE ST - 2019-08-15
2019-06-04,2019,Turning Movement Count,8347,THURLOW ST AND W PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - THURLOW ST & W PENDER ST - 2019-06-04
2019-05-22,2019,Turning Movement Count,8348,HELMCKEN ST AND HORNBY ST,ENG - TDM - TURNING MOVEMENT COUNT - HORNBY ST & HELMCKEN ST - 2019-05-22
2019-12-04,2019,Turning Movement Count,8349,W 4TH AV AND TRUTCH ST,ENG - TDM - TURNING MOVEMENT COUNT - TRUTCH ST & W 4TH AV - 2019-12-04
2019-03-13,2019,Turning Movement Count,8350,MORTON AV AND DENMAN ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & MORTON AV - 2019-03-13
2019-08-15,2019,Turning Movement Count,8351,MORTON AV AND DENMAN ST,ENG - TDM - TURNING MOVEMENT COUNT - DENMAN ST & MORTON AV - 2019-08-15
