date,intersection,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol
2018-11-22,E BROADWAY AND CLARK DRIVE,"rain, cloudy",,True,True,False,True,True,True,07:55 - 08:55,,,1056.0,,94,1595.0,,62,1149.0,2,75,1045.0,16:55 - 17:55,1,,2699.0,1,32,2369.0,,2,914.0,1,43,1281.0,,,,,,,,,,,,,
2018-12-13,HOWE ST AND DRAKE ST,rain,,True,True,False,True,True,True,07:25 - 08:25,1,107,129.0,,61,1022.0,,10,166.0,,118,,17:00 - 18:00,2,78,205.0,,86,1577.0,6,62,278.0,,226,,,,,,,,,,,,,,
2018-01-16,WILLOW ST AND W BROADWAY,rain,,True,True,True,True,True,True,07:50 - 08:50,,324,88.0,,155,789.0,5,33,36.0,18,32,961.0,16:15 - 17:15,1,445,155.0,2,208,844.0,1,370,101.0,2,220,1005.0,15:00 - 16:00,,397,163.0,2,217,719.0,1,310,80.0,,182,716.0
2018-11-01,COLUMBIA ST AND W 1ST AV,"rain, cloudy",,True,True,False,True,True,True,08:00 - 09:00,27,56,126.0,31,61,217.0,4,94,103.0,46,37,126.0,16:45 - 17:45,19,50,90.0,23,60,252.0,15,74,116.0,41,35,225.0,,,,,,,,,,,,,
2018-09-19,HEATHER ST AND W 6TH AV,partly cloudy,,True,True,False,True,True,True,07:50 - 08:50,,,,3,,1551.0,6,57,47.0,8,,1215.0,16:00 - 17:00,,,,4,1,1384.0,6,54,81.0,6,,1528.0,,,,,,,,,,,,,
2018-10-18,DAVIE ST AND RICHARDS ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,1,335,279.0,3,115,155.0,1,211,,7,139,193.0,16:55 - 17:55,16,566,504.0,5,173,91.0,2,511,1.0,20,233,245.0,,,,,,,,,,,,,
2018-01-13,MANITOBA ST AND W BROADWAY,"rain, partly cloudy",,True,True,True,True,False,True,13:15 - 14:15,2,212,114.0,5,145,1089.0,7,506,150.0,4,207,888.0,,,,,,,,,,,,,,13:15 - 14:15,2,212,114.0,5,145,1089.0,7,506,150.0,4,207,888.0
2018-02-07,E HASTINGS ST AND SKEENA ST,rain,,True,True,False,True,True,True,08:00 - 09:00,2,18,156.0,1,33,1310.0,,25,266.0,,50,1456.0,16:40 - 17:40,,36,63.0,,16,1006.0,3,38,170.0,1,9,2539.0,,,,,,,,,,,,,
2018-01-13,E BROADWAY AND KINGSWAY,"rain, partly cloudy",,True,True,True,True,False,True,13:10 - 14:10,2,626,1103.0,2,423,1323.0,3,,764.0,1,2,793.0,,,,,,,,,,,,,,13:10 - 14:10,2,626,1103.0,2,423,1323.0,3,,764.0,1,2,793.0
2018-04-25,SEYMOUR ST AND SMITHE ST,sunny,,True,True,False,True,True,True,07:55 - 08:55,,43,,44,331,1030.0,5,311,1746.0,,276,,16:35 - 17:35,,296,,43,512,1122.0,8,474,1287.0,2,499,,,,,,,,,,,,,,
2018-05-08,ROBSON ST AND SEYMOUR ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,844,,30,133,174.0,12,366,1624.0,46,239,35.0,16:20 - 17:20,1,1302,,16,206,142.0,8,912,1182.0,32,552,118.0,,,,,,,,,,,,,
2018-06-05,E 13TH AV AND MAIN ST,"partly cloudy, rain",,True,True,False,True,True,True,08:00 - 09:00,13,13,885.0,10,212,61.0,33,4,1114.0,1,54,38.0,17:00 - 18:00,18,9,1391.0,3,267,34.0,25,9,835.0,2,204,32.0,,,,,,,,,,,,,
2018-01-11,WILLOW ST AND W BROADWAY,rain,,True,True,True,True,True,True,11:50 - 12:50,1,1048,179.0,1,456,965.0,,317,122.0,,275,1311.0,18:15 - 19:15,,215,71.0,1,130,969.0,1,164,39.0,1,107,1202.0,11:50 - 12:50,1,1048,179.0,1,456,965.0,,317,122.0,,275,1311.0
2018-01-17,HEATHER ST AND W BROADWAY,rain,,True,True,True,True,True,True,11:35 - 12:35,4,551,185.0,1,233,880.0,3,531,146.0,1,230,959.0,18:00 - 19:00,16,238,110.0,3,116,913.0,3,231,71.0,3,121,898.0,11:35 - 12:35,4,551,185.0,1,233,880.0,3,531,146.0,1,230,959.0
2018-01-17,W BROADWAY AND COLUMBIA ST,rain,,True,True,True,True,True,True,18:05 - 19:05,4,95,69.0,6,49,830.0,1,175,33.0,5,42,834.0,18:05 - 19:05,4,95,69.0,6,49,830.0,1,175,33.0,5,42,834.0,11:05 - 12:05,1,65,57.0,3,16,860.0,3,129,31.0,2,32,794.0
2018-06-05,E 15TH AV AND MAIN ST,rain,,True,True,False,True,True,True,08:00 - 09:00,10,2,824.0,5,71,43.0,22,,1286.0,1,70,33.0,16:55 - 17:55,13,5,1266.0,5,185,21.0,19,1,931.0,2,211,77.0,,,,,,,,,,,,,
2018-12-12,E CORDOVA ST AND HEATLEY AV,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,22,50.0,,44,,10,30,70.0,1,37,675.0,16:00 - 17:00,5,16,110.0,,36,,,27,67.0,7,35,1468.0,,,,,,,,,,,,,
2018-09-25,HEATLEY AV AND E HASTINGS ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,1,44,63.0,18,47,1373.0,33,41,14.0,1,33,447.0,17:00 - 18:00,21,96,76.0,7,64,822.0,4,77,33.0,10,61,1229.0,,,,,,,,,,,,,
2018-09-19,W 6TH AV AND WILLOW ST, partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,,,1,1,1499.0,,47,73.0,3,1,1639.0,16:00 - 17:00,,,,1,,1153.0,2,55,71.0,2,,2213.0,,,,,,,,,,,,,
2018-11-27,W 12TH AV AND HEMLOCK ST,"rain, cloudy",,True,True,False,True,True,True,07:55 - 08:55,,46,301.0,1,34,1098.0,2,31,1236.0,,24,862.0,17:00 - 18:00,,52,579.0,2,51,926.0,,49,998.0,1,52,902.0,,,,,,,,,,,,,
2018-11-27,W 6TH AV AND GRANVILLE BRIDGE,"rain, cloudy",,True,True,False,True,True,True,08:00 - 09:00,,16,214.0,2,40,174.0,2,10,1154.0,,44,196.0,16:45 - 17:45,,21,313.0,,21,243.0,,9,1107.0,1,24,100.0,,,,,,,,,,,,,
2019-07-09,RUPERT ST AND ADANAC ST,cloudy,,True,True,False,True,True,True,07:50 - 08:50,,11,30.0,97,2,298.0,6,1,32.0,62,11,25.0,16:40 - 17:40,1,4,147.0,54,14,152.0,15,9,144.0,117,3,75.0,,,,,,,,,,,,,
2019-01-23,RUPERT ST AND E BROADWAY,partly cloudy,,True,True,False,True,True,True,07:10 - 08:10,,44,645.0,,52,1934.0,,27,741.0,1,61,960.0,16:55 - 17:55,1,12,760.0,,96,2146.0,5,29,1033.0,2,77,2202.0,,,,,,,,,,,,,
2019-04-30,RUPERT ST AND E 29TH AV,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,41,767.0,2,53,483.0,9,28,707.0,6,47,319.0,16:00 - 17:00,5,14,677.0,,13,372.0,3,11,697.0,1,11,408.0,,,,,,,,,,,,,
2019-01-17,DUNSMUIR ST AND SEYMOUR ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,,609,,176,694,918.0,,250,1025.0,2,179,,16:55 - 17:55,1,498,,53,679,792.0,7,71,919.0,2,76,,,,,,,,,,,,,,
2019-01-31,HELMCKEN ST AND SEYMOUR ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,,138,,10,145,121.0,3,85,1339.0,2,133,62.0,16:50 - 17:50,,271,,13,229,137.0,6,178,1075.0,21,152,158.0,09:00 - 10:00,,2,,,6,1.0,,,,,,
2019-05-23,SEYMOUR ST AND NELSON ST,partly cloudy,,True,True,False,True,True,True,07:40 - 08:40,,229,,,226,,10,251,1648.0,34,132,1072.0,16:45 - 17:45,,583,,,525,,9,472,1287.0,75,366,1201.0,,,,,,,,,,,,,
2019-01-29,SEYMOUR ST AND W HASTINGS ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,1050,,,1281,578.0,,593,631.0,,369,294.0,16:55 - 17:55,,1160,,,654,403.0,,518,612.0,,415,673.0,,,,,,,,,,,,,
2019-05-30,SEYMOUR ST AND W PENDER ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,265,,,607,558.0,,440,679.0,,321,445.0,16:55 - 17:55,,352,,,761,483.0,,861,664.0,,555,504.0,,,,,,,,,,,,,
2019-07-09,E HASTINGS ST AND SKEENA ST,cloudy,,True,True,False,True,True,True,07:35 - 08:35,,28,138.0,,14,2082.0,,29,175.0,,25,1106.0,16:00 - 17:00,,33,61.0,,30,1003.0,,48,154.0,,43,1822.0,,,,,,,,,,,,,
2019-11-13,SLOCAN ST AND GRANDVIEW HWY NORTH,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,8,,178.0,43,,,15,30,156.0,93,,33.0,17:00 - 18:00,13,,92.0,97,,,12,23,50.0,60,,28.0,,,,,,,,,,,,,
2019-09-12,PANDORA ST AND SLOCAN ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,3,15,56.0,1,15,43.0,3,15,40.0,1,61,39.0,16:50 - 17:50,1,7,28.0,1,9,13.0,3,2,58.0,3,12,57.0,,,,,,,,,,,,,
2019-05-08,W 6TH AV AND GRANVILLE BRIDGE,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,,24,201.0,4,53,184.0,8,21,1394.0,4,26,129.0,16:50 - 17:50,1,25,337.0,3,53,255.0,8,55,1440.0,5,43,82.0,09:00 - 10:00,,2,,,,5.0,,,,,,
2019-11-26,SLOCAN ST AND GRANDVIEW HWY NORTH,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,13,2,150.0,,30,1474.0,11,33,103.0,2,37,1687.0,16:35 - 17:35,28,4,170.0,,14,1614.0,8,18,68.0,,8,1538.0,,,,,,,,,,,,,
2019-11-05,NORTHERN ST AND STATION ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,8,3,125.0,14,91,53.0,10,17,105.0,3,20,4.0,16:10 - 17:10,10,11,109.0,22,147,92.0,15,28,132.0,3,40,23.0,,,,,,,,,,,,,
2019-11-20,STEPHENS ST AND W 4TH AV,sunny,,True,True,True,True,True,True,08:00 - 09:00,3,33,18.0,,17,893.0,10,36,32.0,,31,726.0,16:40 - 17:40,20,32,27.0,4,26,727.0,6,69,31.0,1,45,957.0,11:45 - 12:45,6,35,19.0,2,18,591.0,2,37,36.0,1,18,711.0
2019-03-26,PANDORA ST AND TEMPLETON DRIVE,rain,,True,True,False,True,True,True,07:45 - 08:45,1,7,19.0,5,17,70.0,1,1,17.0,,8,8.0,16:50 - 17:50,1,36,24.0,1,61,41.0,3,10,72.0,7,26,44.0,,,,,,,,,,,,,
2019-07-30,PANDORA ST AND TEMPLETON DRIVE,partly cloudy,,True,True,False,True,True,True,07:30 - 08:30,1,11,20.0,6,9,18.0,1,10,34.0,,15,12.0,17:00 - 18:00,6,21,15.0,,55,27.0,12,13,71.0,6,32,23.0,,,,,,,,,,,,,
2019-09-18,PANDORA ST AND TEMPLETON DRIVE,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,5,22,38.0,6,20,71.0,1,14,20.0,3,20,13.0,16:15 - 17:15,3,11,18.0,,49,32.0,6,9,65.0,4,26,39.0,,,,,,,,,,,,,
2019-07-31,Alberta St & W 2nd Av,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,78,,3,1,1263.0,,49,22.0,7,,1318.0,16:15 - 17:15,,115,,7,,1319.0,1,38,50.0,3,,1693.0,,,,,,,,,,,,,
2019-09-05,Alberta St & W 2nd Av,sunny,,True,True,False,True,True,True,08:00 - 09:00,,,,,,31.0,,51,,,55,111.0,16:45 - 17:45,,,,,,27.0,,67,,,58,141.0,,,,,,,,,,,,,
2019-08-01,W 3RD AV AND ALBERTA ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,25,1.0,2,3,3.0,3,21,10.0,1,,60.0,16:30 - 17:30,,50,,4,4,8.0,1,29,45.0,2,9,64.0,,,,,,,,,,,,,
2019-09-05,W 3RD AV AND ALBERTA ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,1,1,22.0,,2,5.0,2,26,18.0,1,3,128.0,16:50 - 17:50,,1,18.0,4,8,9.0,6,33,44.0,1,7,135.0,,,,,,,,,,,,,
2019-06-04,THORNTON ST AND TERMINAL AV,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,25,71.0,17,3,1809.0,2,21,61.0,7,24,1168.0,16:00 - 17:00,2,44,135.0,10,17,1474.0,1,35,102.0,6,31,1009.0,,,,,,,,,,,,,
2019-01-23,THURLOW ST AND ALBERNI ST,partly cloudy,,True,True,False,True,True,True,07:50 - 08:50,2,388,810.0,,724,310.0,,245,,8,760,348.0,17:00 - 18:00,16,557,991.0,,469,361.0,,454,,7,984,317.0,,,,,,,,,,,,,
2019-04-03,HOMER ST AND DAVIE ST,rain,,True,True,False,True,True,True,07:55 - 08:55,1,494,83.0,10,156,262.0,10,286,235.0,8,182,296.0,16:55 - 17:55,2,686,162.0,11,258,344.0,6,618,266.0,8,281,344.0,,,,,,,,,,,,,
2019-05-14,THURLOW ST AND ALBERNI ST,rain,,True,True,False,True,True,True,07:40 - 08:40,5,296,792.0,2,1155,330.0,,705,,8,1987,482.0,17:00 - 18:00,15,398,1117.0,3,1603,403.0,,1068,,8,1805,443.0,,,,,,,,,,,,,
2019-01-10,ADANAC ST AND COMMERCIAL DRIVE,cloudy,,True,True,False,True,True,True,07:55 - 08:55,1,12,246.0,165,49,10.0,16,30,262.0,9,19,4.0,16:55 - 17:55,3,8,389.0,11,57,4.0,8,24,260.0,152,65,18.0,,,,,,,,,,,,,
2019-01-10,E 12TH AV AND COMMERCIAL DRIVE,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,45,325.0,,169,1523.0,,,556.0,,56,1312.0,16:45 - 17:45,,73,715.0,,213,1223.0,,,344.0,,151,1622.0,,,,,,,,,,,,,
2019-01-09,COMMERCIAL DRIVE AND E 1ST AV,rain,,True,True,False,True,True,True,07:30 - 08:30,8,9,314.0,,81,1099.0,2,29,509.0,,84,1245.0,17:00 - 18:00,6,31,847.0,1,331,1185.0,8,93,516.0,,395,1421.0,,,,,,,,,,,,,
2019-11-07,COMMERCIAL ST AND E 41ST AV,partly cloudy,,True,True,True,True,True,True,07:35 - 08:35,5,36,55.0,,27,1270.0,1,35,35.0,1,32,1138.0,16:00 - 17:00,2,29,58.0,4,29,911.0,4,47,23.0,2,36,1914.0,15:00 - 16:00,,48,62.0,,174,949.0,1,51,51.0,,45,1447.0
2019-01-29,COMOX ST AND THURLOW ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,86,371.0,12,102,38.0,,114,,18,254,19.0,17:00 - 18:00,4,94,648.0,32,162,80.0,,118,,16,213,16.0,,,,,,,,,,,,,
2019-04-03,HOMER ST AND DUNSMUIR ST,rain,,True,True,False,True,True,True,08:00 - 09:00,1,383,,208,93,1144.0,5,53,168.0,9,165,,16:40 - 17:40,5,455,,32,244,904.0,19,146,182.0,141,9,1.0,,,,,,,,,,,,,
2019-07-30,COMMERCIAL DRIVE AND PANDORA ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,10,6,83.0,45,26,60.0,5,6,193.0,6,17,12.0,16:50 - 17:50,6,8,107.0,17,6,24.0,21,6,208.0,41,23,46.0,,,,,,,,,,,,,
2019-03-28,THURLOW ST AND DAVIE ST,partly cloudy,,True,True,False,True,True,True,07:50 - 08:50,,181,450.0,,143,300.0,,253,,,164,395.0,17:00 - 18:00,,649,724.0,,305,487.0,,721,,,450,376.0,,,,,,,,,,,,,
2019-09-04,THURLOW ST AND DAVIE ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,7,223,466.0,3,183,299.0,,257,,11,188,366.0,17:00 - 18:00,14,808,746.0,20,307,471.0,,685,,21,450,308.0,,,,,,,,,,,,,
2019-06-06,COMMERCIAL DRIVE AND POWELL ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,14,10.0,78,14,1673.0,6,13,174.0,6,22,557.0,16:55 - 17:55,1,29,21.0,10,34,804.0,12,27,165.0,49,35,1610.0,,,,,,,,,,,,,
2019-03-28,THURLOW ST AND MELVILLE ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,528,344.0,,754,950.0,,1055,,,517,,16:40 - 17:40,9,437,632.0,48,882,1136.0,,947,,,845,,,,,,,,,,,,,,
2019-03-27,POINT GREY ROAD AND ALMA ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,1,45,7.0,70,8,,4,2,69.0,24,9,19.0,17:00 - 18:00,1,161,11.0,137,42,1.0,8,13,94.0,107,17,43.0,,,,,,,,,,,,,
2019-04-04,HELMCKEN ST AND HOMER ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,5,172,161.0,4,224,33.0,27,110,323.0,7,159,38.0,16:55 - 17:55,8,371,216.0,15,446,88.0,21,251,313.0,16,221,94.0,,,,,,,,,,,,,
2019-01-24,HOMER ST AND NELSON ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,4,208,140.0,,301,,10,214,330.0,18,169,1565.0,17:00 - 18:00,10,391,247.0,1,541,,11,258,384.0,66,246,1606.0,,,,,,,,,,,,,
2019-03-27,ALMA ST AND W 4TH AV,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,3,28,90.0,,48,981.0,3,33,248.0,,22,448.0,17:00 - 18:00,14,61,94.0,3,127,746.0,3,168,399.0,,156,986.0,,,,,,,,,,,,,
2019-03-27,ALMA ST AND W BROADWAY,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,3,31,198.0,6,57,393.0,2,55,449.0,,81,92.0,17:00 - 18:00,6,59,362.0,3,174,443.0,9,137,620.0,6,91,139.0,,,,,,,,,,,,,
2019-04-04,PACIFIC BOULEVARD AND PACIFIC ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,1,28,92.0,3,30,673.0,8,140,76.0,57,66,977.0,17:00 - 18:00,4,68,99.0,47,65,841.0,8,196,57.0,27,139,933.0,,,,,,,,,,,,,
2019-06-04,NELSON ST AND THURLOW ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,174,1219.0,,142,,,186,,,307,441.0,17:00 - 18:00,,140,1453.0,,217,,,151,,,283,314.0,,,,,,,,,,,,,
2019-03-21,ANGUS DRIVE AND W 41ST AV,sunny,,True,True,True,True,True,True,08:00 - 09:00,4,,,1,,822.0,4,1,10.0,,7,403.0,16:45 - 17:45,13,2,17.0,,4,685.0,7,9,10.0,2,12,706.0,09:00 - 10:00,,,,,,31.0,,,,,,
2019-01-29,HOMER ST AND ROBSON ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,1,472,25.0,3,93,60.0,7,214,240.0,14,153,167.0,16:55 - 17:55,3,979,26.0,8,282,170.0,7,763,517.0,25,505,252.0,,,,,,,,,,,,,
2019-12-12,CYPRESS ST AND CORNWALL AV,rain,,True,True,False,True,True,True,07:50 - 08:50,5,12,161.0,5,254,858.0,1,38,55.0,15,17,800.0,16:50 - 17:50,1,97,206.0,15,238,1339.0,2,53,134.0,3,109,728.0,,,,,,,,,,,,,
2019-09-11,ARBUTUS ST AND CORNWALL AV,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,8,11,36.0,18,19,557.0,5,24,99.0,49,29,503.0,16:55 - 17:55,10,39,90.0,46,48,799.0,8,32,95.0,23,71,672.0,,,,,,,,,,,,,
2019-09-14,ARBUTUS ST AND CORNWALL AV,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,25,19.0,,7,121.0,,17,64.0,,5,154.0,16:05 - 17:05,,13,43.0,,25,397.0,,60,108.0,,34,407.0,,,,,,,,,,,,,
2019-03-06,THURLOW ST AND PACIFIC ST,rain,,True,True,False,True,True,True,07:55 - 08:55,6,43,504.0,7,117,566.0,6,25,56.0,17,38,759.0,16:20 - 17:20,4,51,594.0,8,65,569.0,2,13,51.0,9,32,550.0,,,,,,,,,,,,,
2019-01-30,SMITHE ST AND HOMER ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,373,75.0,67,372,2178.0,16,159,260.0,,128,,16:45 - 17:45,3,526,157.0,45,534,2027.0,13,253,310.0,1,244,,,,,,,,,,,,,,
2019-04-03,W HASTINGS ST AND HOMER ST,rain,,True,True,False,True,True,True,08:00 - 09:00,,138,,3,129,738.0,6,155,129.0,1,81,355.0,16:40 - 17:40,,542,,6,157,479.0,1,327,117.0,7,164,690.0,,,,,,,,,,,,,
2019-04-04,W PENDER ST AND HOMER ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,1,154,,39,146,574.0,5,120,85.0,5,30,123.0,16:40 - 17:40,,274,,21,228,425.0,5,414,259.0,66,214,532.0,,,,,,,,,,,,,
2019-08-29,THURLOW ST AND PACIFIC ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,7,37,294.0,22,38,391.0,11,26,48.0,59,57,732.0,16:30 - 17:30,9,62,439.0,69,120,539.0,55,51,51.0,53,125,652.0,,,,,,,,,,,,,
2019-11-14,CYPRESS ST AND W 4TH AV,partly cloudy,,True,True,True,True,True,True,07:35 - 08:35,5,17,,1,50,1027.0,94,22,7.0,1,20,615.0,16:45 - 17:45,27,68,,,117,1289.0,21,73,8.0,1,99,853.0,11:45 - 12:45,12,129,,3,143,937.0,17,107,14.0,1,76,795.0
2019-05-02,HORNBY ST AND DAVIE ST,rain,,True,True,False,True,True,True,08:00 - 09:00,10,326,,9,273,507.0,255,296,476.0,11,91,450.0,16:35 - 17:35,139,468,,13,310,535.0,20,553,454.0,8,123,538.0,,,,,,,,,,,,,
2019-05-15,THURLOW ST AND ROBSON ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,4,456,960.0,14,530,249.0,1,329,,35,379,430.0,16:40 - 17:40,24,1251,1256.0,29,615,389.0,,1069,,20,777,289.0,,,,,,,,,,,,,
2019-04-24,W BROADWAY AND ARBUTUS ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,94,401.0,,74,695.0,,119,509.0,,140,781.0,16:45 - 17:45,,133,465.0,,118,937.0,,327,537.0,,189,763.0,,,,,,,,,,,,,
2019-01-24,DRAKE ST AND HORNBY ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,11,,4,170,255.0,79,272,443.0,82,70,11.0,17:00 - 18:00,65,78,,33,168,242.0,10,273,444.0,10,77,84.0,,,,,,,,,,,,,
2019-04-24,W KING EDWARD AV AND ARBUTUS ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,60,13,915.0,8,27,578.0,40,6,592.0,9,16,822.0,16:45 - 17:45,54,19,1293.0,7,53,763.0,79,5,845.0,6,32,705.0,,,,,,,,,,,,,
2019-02-05,THURLOW ST AND W CORDOVA ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,125,141.0,,137,235.0,,168,121.0,,116,280.0,17:00 - 18:00,,191,168.0,,221,329.0,,159,181.0,,306,247.0,,,,,,,,,,,,,
2019-03-13,DENMAN ST AND BEACH AV,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,7,557.0,,28,592.0,,,,,23,178.0,16:05 - 17:05,,49,456.0,,78,189.0,,,5.0,,175,213.0,,,,,,,,,,,,,
2019-03-28,THURLOW ST AND W GEORGIA ST,partly cloudy,,True,True,False,True,True,True,07:50 - 08:50,,681,549.0,,866,712.0,,687,,15,1614,2119.0,16:05 - 17:05,,484,677.0,,775,1105.0,,596,1.0,,1165,1589.0,,,,,,,,,,,,,
2019-01-30,HORNBY ST AND DUNSMUIR ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,24,568,,102,372,856.0,61,457,523.0,1,456,,16:55 - 17:55,92,781,,41,356,1014.0,47,991,629.0,4,564,,,,,,,,,,,,,,
2019-03-12,DENMAN ST AND COMOX ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,61,697.0,,60,11.0,,80,484.0,,146,35.0,16:00 - 17:00,,220,543.0,,438,30.0,,186,657.0,,271,18.0,,,,,,,,,,,,,
2019-03-26,ASH ST AND W 10TH AV,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,4,132,109.0,78,116,127.0,11,158,270.0,56,113,79.0,16:00 - 17:00,14,210,125.0,42,173,107.0,19,175,204.0,75,122,106.0,09:00 - 10:00,,8,4.0,1,4,3.0,2,4,10.0,5,5,1.0
2019-09-10,ASH ST AND W 10TH AV,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,15,73,120.0,134,129,180.0,18,224,230.0,98,156,71.0,16:55 - 17:55,37,130,149.0,95,170,131.0,18,145,239.0,193,110,124.0,,,,,,,,,,,,,
2019-08-14,DENMAN ST AND COMOX ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,1,49,592.0,10,115,,11,41,439.0,16,148,20.0,16:05 - 17:05,20,253,454.0,33,625,23.0,22,252,567.0,16,541,11.0,,,,,,,,,,,,,
2019-06-06,TERMINAL AV AND CAROLINA ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,,,17,2,1956.0,,29,19.0,2,14,1293.0,16:00 - 17:00,,,,5,4,1497.0,,27,65.0,5,7,1071.0,,,,,,,,,,,,,
2019-06-04,THURLOW ST AND W HASTINGS ST,rain,,True,True,False,True,True,True,07:55 - 08:55,,349,249.0,,312,334.0,,313,177.0,,538,360.0,17:00 - 18:00,,321,237.0,,362,510.0,,329,140.0,,474,393.0,,,,,,,,,,,,,
2019-03-26,THURLOW ST AND W PENDER ST,weather:broken clouds,,True,True,False,True,True,True,07:40 - 08:40,2,616,256.0,7,482,694.0,2,528,228.0,25,507,923.0,16:40 - 17:40,1,397,381.0,19,738,532.0,8,659,177.0,23,568,466.0,,,,,,,,,,,,,
2019-03-13,DENMAN ST AND DAVIE ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,1,64,700.0,,56,176.0,4,29,386.0,,18,49.0,16:05 - 17:05,3,174,578.0,10,202,212.0,8,116,479.0,2,96,52.0,,,,,,,,,,,,,
2019-08-15,DENMAN ST AND DAVIE ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,10,129,610.0,1,77,211.0,3,64,343.0,3,55,53.0,16:10 - 17:10,12,455,476.0,7,578,214.0,8,447,390.0,2,323,83.0,,,,,,,,,,,,,
2019-06-04,THURLOW ST AND W PENDER ST,partly cloudy,,True,True,False,True,True,True,07:50 - 08:50,4,711,294.0,9,603,384.0,9,566,132.0,58,579,927.0,17:00 - 18:00,12,458,473.0,21,579,520.0,47,459,179.0,65,488,458.0,,,,,,,,,,,,,
2019-05-22,HELMCKEN ST AND HORNBY ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,39,206,,14,48,235.0,348,72,616.0,65,156,165.0,16:50 - 17:50,275,233,1.0,39,34,197.0,103,29,537.0,48,239,151.0,,,,,,,,,,,,,
