Study date,Year,Project,OBJECTID,Intersection,File Name,Const_URL,FileType
2017-07-12,2017,Turning Movement Count,8924,MAIN ST AND E BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & E BROADWAY - 2017-07-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8924/attachments/10097,xlsx
2017-10-17,2017,Turning Movement Count,8925,QUEBEC ST AND TERMINAL AV,ENG - TDM - TURNING MOVEMENT COUNT - QUEBEC ST & TERMINAL AV - 2017-10-17,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8925/attachments/10098,xlsx
2017-04-12,2017,Turning Movement Count,8926,BURRARD ST AND W 16TH AV,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & W 16TH AV - 2017-04-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8926/attachments/10099,xlsx
2017-06-21,2017,Turning Movement Count,8927,BURRARD ST AND W 7TH AV,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & W 7TH AV - 2017-06-21,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8927/attachments/10100,xlsx
2017-03-09,2017,Turning Movement Count,8928,W BROADWAY AND BURRARD ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & W BROADWAY - 2017-03-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8928/attachments/10101,xlsx
2017-03-21,2017,Turning Movement Count,8929,BURRARD ST AND W PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & W PENDER ST - 2017-03-21,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8929/attachments/10102,xlsx
2017-11-15,2017,Turning Movement Count,8930,MAIN ST AND E BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & E BROADWAY - 2017-11-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8930/attachments/10103,xlsx
2017-10-25,2017,Turning Movement Count,8931,E 6TH AV AND QUEBEC ST,ENG - TDM - TURNING MOVEMENT COUNT - QUEBEC ST & W 6TH AV - 2017-10-25,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8931/attachments/10104,xlsx
2017-03-23,2017,Turning Movement Count,8932,MAIN ST AND E GEORGIA ST,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & E GEORGIA ST - 2017-03-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8932/attachments/10105,xlsx
2017-01-11,2017,Turning Movement Count,8933,DAVIE ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & DAVIE ST - 2017-01-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8933/attachments/10106,xlsx
2017-03-08,2017,Turning Movement Count,8934,E KING EDWARD AV AND MAIN ST,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & E KING EDWARD AV - 2017-03-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8934/attachments/10107,xlsx
2017-01-19,2017,Turning Movement Count,8935,MAIN ST AND E PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & E PENDER ST - 2017-01-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8935/attachments/10108,xlsx
2017-02-28,2017,Turning Movement Count,8936,MAIN ST AND INDUSTRIAL AV,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & INDUSTRIAL AV - 2017-02-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8936/attachments/10109,xlsx
2017-02-07,2017,Turning Movement Count,8937,BUTE ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & ROBSON ST - 2017-02-07,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8937/attachments/10110,xlsx
2017-06-22,2017,Turning Movement Count,8938,BUTE ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & ROBSON ST - 2017-06-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8938/attachments/10111,xlsx
2017-08-29,2017,Turning Movement Count,8939,BUTE ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & ROBSON ST - 2017-08-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8939/attachments/10112,xlsx
2017-01-24,2017,Turning Movement Count,8940,W PENDER ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & W PENDER ST - 2017-01-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8940/attachments/10113,xlsx
2017-01-26,2017,Turning Movement Count,8941,KEEFER ST AND MAIN ST,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & KEEFER ST - 2017-01-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8941/attachments/10114,xlsx
2017-02-15,2017,Turning Movement Count,8942,MAIN ST AND POWELL ST,ENG - TDM - TURNING MOVEMENT COUNT - MAIN ST & POWELL ST - 2017-02-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8942/attachments/10115,xlsx
2017-02-14,2017,Turning Movement Count,8943,JOYCE ST AND VANNESS AV,ENG - TDM - TURNING MOVEMENT COUNT - JOYCE ST & VANNESS AV - 2017-02-14,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8943/attachments/10116,xlsx
2017-08-16,2017,Turning Movement Count,8944,JOYCE ST AND KINGSWAY,ENG - TDM - TURNING MOVEMENT COUNT - JOYCE ST & KINGSWAY - 2017-08-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8944/attachments/10117,xlsx
2017-05-16,2017,Turning Movement Count,8945,E 1ST AV AND RENFREW ST,ENG - TDM - TURNING MOVEMENT COUNT - RENFREW ST & E 1ST AV - 2017-05-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8945/attachments/10118,xlsx
2017-10-05,2017,Turning Movement Count,8946,E 1ST AV AND RENFREW ST,ENG - TDM - TURNING MOVEMENT COUNT - RENFREW ST & E 1ST AV - 2017-10-05,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8946/attachments/10119,xlsx
2017-02-08,2017,Turning Movement Count,8948,LAKEWOOD DRIVE AND E 12TH AV,ENG - TDM - TURNING MOVEMENT COUNT - LAKEWOOD DR & E 12TH AV - 2017-02-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8948/attachments/10121,xlsx
2017-01-12,2017,Turning Movement Count,8949,JOYCE ST AND KINGSWAY,ENG - TDM - TURNING MOVEMENT COUNT - JOYCE ST & KINGSWAY - 2017-01-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8949/attachments/10122,xlsx
2017-01-26,2017,Turning Movement Count,8950,CAMBIE ST AND NELSON ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & NELSON ST - 2017-01-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8950/attachments/10123,xlsx
2017-08-15,2017,Turning Movement Count,8951,E 29TH AV AND JOYCE ST,ENG - TDM - TURNING MOVEMENT COUNT - JOYCE ST & E 29TH AV - 2017-08-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8951/attachments/10124,xlsx
2017-01-10,2017,Turning Movement Count,8952,SMITHE ST AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & SMITHE ST - 2017-01-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8952/attachments/10125,xlsx
2017-01-18,2017,Turning Movement Count,8954,W 12TH AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W 12TH AV - 2017-01-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8954/attachments/10127,xlsx
2017-07-27,2017,Turning Movement Count,8955,CAMBIE ST AND W 14TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W 14TH AV - 2017-07-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8955/attachments/10128,xlsx
2017-10-03,2017,Turning Movement Count,8956,LAKEWOOD DRIVE AND E 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - LAKEWOOD DR & E 1ST AV - 2017-10-03,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8956/attachments/10129,xlsx
2017-02-08,2017,Turning Movement Count,8957,W 37TH AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W 37TH AV - 2017-02-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8957/attachments/10130,xlsx
2017-05-04,2017,Turning Movement Count,8958,W 41ST AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W 41ST AV - 2017-05-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8958/attachments/10131,xlsx
2017-01-24,2017,Turning Movement Count,8962,CAMBIE ST AND W 7TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W 7TH AV - 2017-01-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8962/attachments/10135,xlsx
2017-03-28,2017,Turning Movement Count,8963,CAMBIE ST AND W 7TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W 7TH AV - 2017-03-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8963/attachments/10136,xlsx
2017-01-31,2017,Turning Movement Count,8964,W BROADWAY AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & W BROADWAY - 2017-01-31,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8964/attachments/10137,xlsx
2017-03-22,2017,Turning Movement Count,8965,VENABLES ST AND CAMPBELL AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMPBELL AV & PRIOR ST - 2017-03-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8965/attachments/10138,xlsx
2017-01-26,2017,Turning Movement Count,8966,DAVIE ST AND RICHARDS ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & DAVIE ST - 2017-01-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8966/attachments/10139,xlsx
2017-02-02,2017,Turning Movement Count,8967,RICHARDS ST AND DRAKE ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & DRAKE ST - 2017-02-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8967/attachments/10140,xlsx
2017-02-14,2017,Turning Movement Count,8968,E BROADWAY AND LAKEWOOD DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - LAKEWOOD DR & E BROADWAY - 2017-02-14,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8968/attachments/10141,xlsx
2017-02-14,2017,Turning Movement Count,8969,SMITHE ST AND RICHARDS ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & SMITHE ST - 2017-02-14,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8969/attachments/10142,xlsx
2017-05-11,2017,Turning Movement Count,8970,W GEORGIA ST AND RICHARDS ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & W GEORGIA ST - 2017-05-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8970/attachments/10143,xlsx
2017-01-31,2017,Turning Movement Count,8971,RICHARDS ST AND W HASTINGS ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & W HASTINGS ST - 2017-01-31,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8971/attachments/10144,xlsx
2017-05-23,2017,Turning Movement Count,8972,E 6TH AV AND CAROLINA ST,ENG - TDM - TURNING MOVEMENT COUNT - CAROLINA ST & E 6TH AV - 2017-05-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8972/attachments/10145,xlsx
2017-05-04,2017,Turning Movement Count,8973,ASH ST AND W 2ND AV,ENG - TDM - TURNING MOVEMENT COUNT - ASH ST & W 6TH AV - 2017-05-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8973/attachments/10146,xlsx
2017-10-05,2017,Turning Movement Count,8974,RUPERT ST AND E 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E 1ST AV - 2017-10-05,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8974/attachments/10147,xlsx
2017-01-25,2017,Turning Movement Count,8975,E 22ND AV AND RUPERT ST,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E 22ND AV - 2017-01-25,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8975/attachments/10148,xlsx
2017-10-11,2017,Turning Movement Count,8976,E 22ND AV AND RUPERT ST,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E 22ND AV - 2017-10-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8976/attachments/10149,xlsx
2017-10-11,2017,Turning Movement Count,8978,E 7TH AV AND RUPERT ST,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E 7TH AV - 2017-10-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8978/attachments/10151,xlsx
2017-10-12,2017,Turning Movement Count,8979,E 8TH AV AND RUPERT ST,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & E 8TH AV - 2017-10-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8979/attachments/10152,xlsx
2017-01-24,2017,Turning Movement Count,8980,PACIFIC BOULEVARD AND CARRALL ST,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & PACIFIC BLVD - 2017-01-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8980/attachments/10153,xlsx
2017-01-11,2017,Turning Movement Count,8981,W PENDER ST AND E PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & W PENDER ST - 2017-01-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8981/attachments/10154,xlsx
2017-02-16,2017,Turning Movement Count,8982,E HASTINGS ST AND CASSIAR CONNECTOR,ENG - TDM - TURNING MOVEMENT COUNT - CASSIAR CONNECTOR & E HASTINGS ST - 2017-02-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8982/attachments/10155,xlsx
2017-10-11,2017,Turning Movement Count,8983,CASSIAR ST AND E 22ND AV,ENG - TDM - TURNING MOVEMENT COUNT - CASSIAR ST & E 22ND AV - 2017-10-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8983/attachments/10156,xlsx
2017-10-10,2017,Turning Movement Count,8984,E 6TH AV AND CASSIAR ST,ENG - TDM - TURNING MOVEMENT COUNT - CASSIAR ST & E 6TH AV - 2017-10-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8984/attachments/10157,xlsx
2017-10-11,2017,Turning Movement Count,8985,E 8TH AV AND CASSIAR ST,ENG - TDM - TURNING MOVEMENT COUNT - CASSIAR ST & E 8TH AV - 2017-10-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8985/attachments/10158,xlsx
2017-02-22,2017,Turning Movement Count,8986,GEORGIA VIADUCT AND CITADEL PARADE,ENG - TDM - TURNING MOVEMENT COUNT - CITADEL PARADE & W GEORGIA ST - 2017-02-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8986/attachments/10159,xlsx
2017-04-22,2017,Turning Movement Count,8987,GRANDVIEW HIGHWAY AND RUPERT ST,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & GRANDVIEW HWY - 2017-04-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8987/attachments/10160,xlsx
2017-03-16,2017,Turning Movement Count,8988,CLARENDON ST AND E 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - CLARENDON ST & E 41ST AV - 2017-03-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8988/attachments/10161,xlsx
2017-01-31,2017,Turning Movement Count,8989,RUPERT ST AND KINGSWAY,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & KINGSWAY - 2017-01-31,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8989/attachments/10162,xlsx
2017-08-15,2017,Turning Movement Count,8990,RUPERT ST AND VANNESS AV,ENG - TDM - TURNING MOVEMENT COUNT - RUPERT ST & VANNESS AV - 2017-08-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8990/attachments/10163,xlsx
2017-04-11,2017,Turning Movement Count,8991,MCKINNON ST AND SCHOOL AV,ENG - TDM - TURNING MOVEMENT COUNT - SCHOOL GREEN & CHARLESON - 2017-04-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8991/attachments/10164,xlsx
2017-02-21,2017,Turning Movement Count,8993,KILLARNEY ST AND E 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - KILLARNEY ST & E 41ST AV - 2017-02-21,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8993/attachments/10166,xlsx
2017-03-07,2017,Turning Movement Count,8994,MALKIN AV AND PRIOR ST,ENG - TDM - TURNING MOVEMENT COUNT - JACKSON AV & PRIOR ST - 2017-03-07,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8994/attachments/10167,xlsx
2017-05-04,2017,Turning Movement Count,8995,E 1ST AV AND GRANDVIEW VIADUCT,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & E 1ST AV - 2017-05-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8995/attachments/10168,xlsx
2017-02-22,2017,Turning Movement Count,8996,CLARK DRIVE AND FRANCES ST,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & FRANCES ST - 2017-02-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8996/attachments/10169,xlsx
2017-06-15,2017,Turning Movement Count,8997,MANITOBA ST AND W 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & W 1ST AV - 2017-06-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8997/attachments/10170,xlsx
2017-08-10,2017,Turning Movement Count,8998,MANITOBA ST AND W 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & W 1ST AV - 2017-08-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8998/attachments/10171,xlsx
2017-07-27,2017,Turning Movement Count,8999,W 14TH AV AND COLUMBIA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & E 14TH AV - 2017-07-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/8999/attachments/10172,xlsx
2017-04-13,2017,Turning Movement Count,9000,W 2ND AV AND COLUMBIA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & E 2ND AV - 2017-04-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9000/attachments/10173,xlsx
2017-03-08,2017,Turning Movement Count,9001,W BROADWAY AND COLUMBIA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & E BROADWAY - 2017-03-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9001/attachments/10174,xlsx
2017-01-19,2017,Turning Movement Count,9002,COLUMBIA ST AND E CORDOVA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & E CORDOVA ST - 2017-01-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9002/attachments/10175,xlsx
2017-01-26,2017,Turning Movement Count,9003,E HASTINGS ST AND COLUMBIA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & E HASTINGS ST - 2017-01-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9003/attachments/10176,xlsx
2017-01-12,2017,Turning Movement Count,9004,COLUMBIA ST AND E PENDER ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & E PENDER ST - 2017-01-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9004/attachments/10177,xlsx
2017-02-07,2017,Turning Movement Count,9005,KEEFER ST AND QUEBEC ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & KEEFER ST - 2017-02-07,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9005/attachments/10178,xlsx
2017-02-23,2017,Turning Movement Count,9006,POWELL ST AND COLUMBIA ST,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & POWELL ST - 2017-02-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9006/attachments/10179,xlsx
2017-01-26,2017,Turning Movement Count,9007,SKEENA ST AND GRANDVIEW HIGHWAY,ENG - TDM - TURNING MOVEMENT COUNT - SKEENA ST & GRANDVIEW HWY - 2017-01-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9007/attachments/10180,xlsx
2017-10-04,2017,Turning Movement Count,9008,E 1ST AV AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & E 1ST AV - 2017-10-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9008/attachments/10181,xlsx
2017-01-25,2017,Turning Movement Count,9009,SLOCAN ST AND E BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & E BROADWAY - 2017-01-25,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9009/attachments/10182,xlsx
2017-02-14,2017,Turning Movement Count,9011,GRANDVIEW HWY NORTH AND LAKEWOOD DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - LAKEWOOD DR & N GRANDVIEW HWY - 2017-02-14,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9011/attachments/10184,xlsx
2017-03-01,2017,Turning Movement Count,9012,SLOCAN ST AND GRANDVIEW HWY NORTH,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & S GRANDVIEW HWY - 2017-03-01,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9012/attachments/10185,xlsx
2017-10-24,2017,Turning Movement Count,9013,MANITOBA ST AND W 4TH AV,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & W 4TH AV - 2017-10-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9013/attachments/10186,xlsx
2017-03-09,2017,Turning Movement Count,9014,SPRUCE ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - SPRUCE ST & W BROADWAY - 2017-03-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9014/attachments/10187,xlsx
2017-05-24,2017,Turning Movement Count,9015,ST. GEORGE ST AND E 11TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ST GEORGE ST & E 11TH AV - 2017-05-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9015/attachments/10188,xlsx
2017-05-24,2017,Turning Movement Count,9016,ST. GEORGE ST AND E 12TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ST GEORGE ST & E 12TH AV - 2017-05-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9016/attachments/10189,xlsx
2017-05-23,2017,Turning Movement Count,9017,E 6TH AV AND ST. GEORGE ST,ENG - TDM - TURNING MOVEMENT COUNT - ST GEORGE ST & E 6TH AV - 2017-05-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9017/attachments/10190,xlsx
2017-03-15,2017,Turning Movement Count,9018,GRANDVIEW HWY NORTH AND COMMERCIAL DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & N GRANDVIEW HWY - 2017-03-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9018/attachments/10191,xlsx
2017-11-08,2017,Turning Movement Count,9019,VENABLES ST AND COMMERCIAL DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - COMMERCIAL DR & VENABLES ST - 2017-11-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9019/attachments/10192,xlsx
2017-05-23,2017,Turning Movement Count,9020,E 8TH AV AND ST. GEORGE ST,ENG - TDM - TURNING MOVEMENT COUNT - ST GEORGE ST & E 8TH AV - 2017-05-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9020/attachments/10193,xlsx
2017-07-26,2017,Turning Movement Count,9021,INDUSTRIAL AV AND STATION ST,ENG - TDM - TURNING MOVEMENT COUNT - STATION ST & INDUSTRIAL AV - 2017-07-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9021/attachments/10194,xlsx
2017-04-13,2017,Turning Movement Count,9022,TERMINAL AV AND COTTRELL ST,ENG - TDM - TURNING MOVEMENT COUNT - COTTRELL ST & TERMINAL AV - 2017-04-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/16/9022/attachments/10195,xlsx
